taskid|category|country|state|city|varname|comment
19047904|Starting a Business|United States|Missouri|St. Louis|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Sat Jan 19th, 9:17AM New
Copied to 1 person
Registration processes
Reserve the company's business name $7
File Articles or Organization $25
Adopt the Company's Operating Agreement
EIN $0
Register to take Sales Tax $0
Unemployment insurance $0
Workers comp $0
Payroll number $0
$32/$26,739 = 0.0012

Source
https://missouribusiness.net/article/business-name/
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://dor.mo.gov/business/register/
https://labor.mo.gov/DES/Employers
https://labor.mo.gov/dwc
https://help.zenefits.com/Payroll/Managing_Taxes_With_Zenefits_Payroll/Registering_for_State_Payroll_Taxes/Missouri_Payroll_Tax_and_Registration_Guide/01-Registering_for_Missouri_Payroll_Tax_Account_Numbers/
Add your comment here"
19047903|Starting a Business|United States|Missouri|St. Louis|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 10:00PM New
Copied to 1 person
Registration processes
Reserve the company's business name
File Articles or Organization (0.5 days)
Adopt the Company's Operating Agreement
EIN (0.5 days)
Register to take Sales Tax (0.5 days)
Unemployment insurance (0.5 days)
Workers comp (0.5 days)
Payroll number (application 0.5 days ) received in 5-10 days
Sources
https://www.sos.mo.gov/business/corporations/forms.asp
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://dor.mo.gov/business/register/
https://mytax.mo.gov/rptp/portal/home/!ut/p/z1/hY6xCoMwEIafxcGx3qFSpFvooLh0KLb2lpJAGoXoSUwtvn0DXTq0eNPd_38fHBC0QKNceiN9z6O04b7R_p4VeCwrTOuyOacoTqLJL6IOWw7XLYBCjX9GYPBpC6mBjGX1-UaMKisMkNMP7bRLni7EnffTfIgxRisVu2TgxPASox4my6t28y-z49lD-y3ANLS4I7W-RBS9AfqL9O8!/dz/d5/L2dBISEvZ0FBIS9nQSEh/
https://labor.mo.gov/DWC/Employers
Add your comment here"
19047902|Starting a Business|United States|Missouri|St. Louis|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 9:40PM New
Copied to 1 person
Registration processes
Reserve the company's business name
File Articles or Organization
Adopt the Company's Operating Agreement
EIN
Register to take Sales Tax
Unemployment insurance
Workers comp
Payroll number


Add your comment here"
19047899|Starting a Business|United States|Mississippi|Jackson|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 9:28PM New
Copied to 1 person
Registration Procedures
Reserve company's business name $25
File Articles of Organization $125
Adopt Operating Agreement
EIN $0
Register to collect state sales tax $0
Register for unemployment insurance $0
Arrange for workers comp $0
Register for a payroll tax number $0
150/20,525= 0.0073

Source
https://www.legalzoom.com/articles/mississippi-llc-guide
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://blog.taxjar.com/register-sales-tax-permit-mississippi/
http://mdes.ms.gov/information-center/about-mdes/contact-us/
https://mwcc.ms.gov
https://help.zenefits.com/Payroll/Managing_Taxes_With_Zenefits_Payroll/Registering_for_State_Payroll_Taxes/Mississippi_Payroll_Tax_and_Registration_Guide/Registering_for_Mississippi_Payroll_Tax_Account_Numbers/
https://www.census.gov/quickfacts/jacksoncitymississippi
Add your comment here"
19047898|Starting a Business|United States|Mississippi|Jackson|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 9:01PM New
Copied to 1 person
Registration Procedures
Reserve company's business name
File Articles of Organization
Adopt Operating Agreement
EIN (0.5 day)
Register to collect state sales tax (2 weeks)
Register for unemployment insurance (0.5 day)
Arrange for workers comp (0.5 days)
Register for a payroll tax number (0.5 days)
Source
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://blog.taxjar.com/register-sales-tax-permit-mississippi/
https://mdes.ms.gov/employers/register/
https://mwcc.ms.gov
https://help.zenefits.com/Payroll/Managing_Taxes_With_Zenefits_Payroll/Registering_for_State_Payroll_Taxes/Mississippi_Payroll_Tax_and_Registration_Guide/
Add your comment here"
19047897|Starting a Business|United States|Mississippi|Jackson|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 8:41PM New
Copied to 1 person
Registration Procedures
Reserve company's business name
File Articles of Organization
Adopt Operating Agreement
EIN
Obtain a seller's permit
Register to collect state sales tax
Register for unemployment insurance
Arrange for workers comp
Register for a payroll tax number
Arrange for publication and submit certificate and affidavits of publication

Add your comment here"
19047894|Starting a Business|United States|Minnesota|Minneapolis|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 8:27PM New
Copied to 1 person
Registration Processes
Reserve the companies business name
File the articles of organization $155
Adopt companies operating agreement
Apply for EIN $0
Obtain Seller's permit $0
Register to collect state sales tax $0
Register for Unemployment insurance $0
Make a payroll account $0
Arrange for Publication and Submit Certificate and Affidavits of Publication (couldn't find)

Source
https://www.legalzoom.com/articles/minnesota-llc-guide
https://blog.taxjar.com/fee-register-for-a-sales-tax-permit/
https://blog.taxjar.com/register-sales-tax-permit-in-minnesota/
http://www.uimn.org/employers/publications/emp-hbook/new-registration.jsp
https://help.zenefits.com/Payroll/Managing_Taxes_With_Zenefits_Payroll/Registering_for_State_Payroll_Taxes/Minnesota_Payroll_Tax_and_Registration_Guide/01-Registering_for_Minnesota_Payroll_Tax_Account_Numbers/
2. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 8:30PM New
Copied to 1 person
155/ 35259 = 0.0044

source
https://www.census.gov/quickfacts/fact/table/minneapoliscityminnesota/PST045217
Add your comment here"
19047893|Starting a Business|United States|Minnesota|Minneapolis|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 8:00PM New
Copied to 1 person
Registration Processes
Reserve the companies business name
File the articles of organization (0.5 day)
Adopt companies operating agreement
Apply for EIN (0.5 day)
Obtain Seller's permit (0.5 day)
Register to collect state sales tax (0.5 day)
Register for Unemployment insurance (0.5 days)
Make a payroll account (0.5 days)
Arrange for Publication and Submit Certificate and Affidavits of Publication (could not find)
Sources
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://help.zenefits.com/Payroll/Managing_Taxes_With_Zenefits_Payroll/Registering_for_State_Payroll_Taxes/Minnesota_Payroll_Tax_and_Registration_Guide/01-Registering_for_Minnesota_Payroll_Tax_Account_Numbers/
https://www.sos.state.mn.us/business-liens/business-forms-fees/minnesota-limited-liability-company-forms/
https://howtostartanllc.com/taxes/minnesota-sales-tax
https://www.revenue.state.mn.us/businesses/eservices/Pages/business_reg_FAQs.aspx
Add your comment here"
19048050|Starting a Business|United States|Washington|Seattle|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Tara Dash (Center for the Study of Economic Liberty)   Fri Jan 18th, 5:02PM New
Copied to 1 person
1) a) Reserving the Company's Business Name: $30
Source: https://www.sos.wa.gov/_assets/corps/namereservation2010.pdf
b) Certificate of Formation: $180
Source: https://www.sos.wa.gov/_assets/corps/forms/llc/certificate-of-formation---washington-limited-liability-company.pdf
2) EIN: $0
Source: https://app.irs-ein-tax-id.com/LLC
3) State Sales Tax: $24
Source: https://bls.dor.wa.gov/taxregistration.aspx
4) Employer UI: $0
Source: http://bls.dor.wa.gov/forms/700028And31.pdf
5) Workers Comp & Disability Insurance: $0
Source: https://www.lni.wa.gov/FormPub/Detail.asp?DocID=1561
6) Filing LLC Annual Report: $60
Source: https://www.llcuniversity.com/washington-state-llc/annual-report/
2. Tara Dash (Center for the Study of Economic Liberty)   Thu Jan 24th, 12:57PM New
Copied to 1 person
Total Cost: $294
Add your comment here"
19136315|Starting a Business|United States|Delaware|Wilmington|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 4:31PM New
Copied to 1 person
Total Cost: $256
1) a. & c. 0
b. $90
https://howtostartanllc.com/delaware-llc
2) 0
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
2.5) not a seller’s permit, but business license: $15
https://onestop.delaware.gov/osbrlpublic/Home.jsp
3) Must pay $300 Alt. Entity tax by June 1 annually
https://onestop.delaware.gov/osbrlpublic/Home.jsp
4) 0
https://onestop.delaware.gov/osbrlpublic/Home.jsp
https://ui.delawareworks.com/forms.php
5) 0
https://onestop.delaware.gov/osbrlpublic/Home.jsp
5.5) not required
https://howtostartanllc.com/delaware-llc
6) not required
https://www.nolo.com/legal-encyclopedia/delaware-form-llc-31726.html
7) a. City of Wilmington Business license: $151 (for retailer)
https://www.wilmingtonde.gov/home/showdocument?id=654
Add your comment here"
19136314|Starting a Business|United States|Delaware|Wilmington|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 4:30PM New
Copied to 1 person
Total Time: 3 days
1) a. not required
b. 1 day – submit in person
https://corpfiles.delaware.gov/LLCFormation.pd
c. required, but do not have to file with state - assume online
https://howtostartanllc.com/delaware-llc
2) online
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
2.5) not a seller’s permit, but business license: online
https://onestop.delaware.gov/osbrlpublic/Home.jsp
3) online
https://onestop.delaware.gov/osbrlpublic/Home.jsp
4) online
https://onestop.delaware.gov/osbrlpublic/Home.jsp
5) online
https://onestop.delaware.gov/osbrlpublic/Home.jsp
5.5) not required
https://howtostartanllc.com/delaware-llc
6) not required
https://www.nolo.com/legal-encyclopedia/delaware-form-llc-31726.html
7) a. City of Wilmington Business License: 1 day – submit in person
https://www.wilmingtonde.gov/home/showdocument?id=654
Add your comment here"
19136313|Starting a Business|United States|Delaware|Wilmington|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 4:29PM
Copied to 1 person
8 procedures

1. File Certificate of Formation
2. Create Operating Agreement
3. Register for EIN
4. Register for State Business License
5. Register with Department of Revenue
6. Register for Unemployment Tax
7. Register Workman's Comp
8. Register for City of Wilmington Business License

Sources:
https://howtostartanllc.com/delaware-llc
https://www.nolo.com/legal-encyclopedia/delaware-form-llc-31726.html
https://www.wilmingtonde.gov/home/showdocument?id=654
Add your comment here"
19048053|Starting a Business|United States|Wisconsin|Milwaukee|Procedures to Legally Start and Formally Operate a Company|"Comments
Add your comment here"
19048048|Starting a Business|United States|Washington|Seattle|Procedures to Legally Start and Formally Operate a Company|"Comments
Add your comment here"
19047799|Starting a Business|United States|Connecticut|Bridgeport|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 2:42PM New
Copied to 1 person
Total Cost: $220
1) a. & c. not required
b. $120
https://portal.ct.gov/-/media/SOTS/CommercialRecording/AllForms/fee_schedule.pdf?la=en
2) 0
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
2.5) $100
https://drsbustax.ct.gov/REG/REGISTRATION.ASPX
3) 0
https://drsbustax.ct.gov/REG/REGISTRATION.ASPX
4) 0
http://www.ctdol.state.ct.us/uitax/empl-guide.pdf
5) 0
https://wcc.state.ct.us/
5.5) not required
https://howtostartanllc.com/connecticut-llc
6) not required
https://www.nolo.com/legal-encyclopedia/connecticut-form-llc-31832.html
7) a. Annual Report: $20
https://portal.ct.gov/-/media/SOTS/CommercialRecording/AllForms/fee_schedule.pdf?la=en
b. Register business with City of Bridgeport: $30
https://bls.dor.wa.gov/cities/bridgeport.aspx
c. Certificate of Good Standing: $50
https://howtostartanllc.com/connecticut-llc
Add your comment here"
19047892|Starting a Business|United States|Minnesota|Minneapolis|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 2:16PM New
Copied to 1 person
Registration Processes
Reserve the companies business name
File the articles of organization (0.5 day)
Adopt companies operating agreement
Apply for EIN (0.5 day)
Obtain Seller's permit (0.5 day)
Register to collect state sales tax (0.5 day)
Register for Unemployment insurance (0.5 days)
Make a payroll account (0.5 days)
Arrange for Publication and Submit Certificate and Affidavits of Publication (could not find)
Source
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://www.revenue.state.mn.us/businesses/eservices/Pages/business_reg_FAQs.aspx
https://help.zenefits.com/Payroll/Managing_Taxes_With_Zenefits_Payroll/Registering_for_State_Payroll_Taxes/Minnesota_Payroll_Tax_and_Registration_Guide/01-Registering_for_Minnesota_Payroll_Tax_Account_Numbers/
https://www1.uimn.org/ui_employer/employer/registerEmployer.do
Add your comment here"
19136346|Starting a Business|Canada|Alberta|Edmonton|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 2:03PM New
Copied to 1 person
45,450.88 USD (60,339 CAD) income per capita

Source:
https://www.calgaryeconomicdevelopment.com/dmsdocument/87 on slide: Annual GDP per capita Across Canada
Add your comment here"
19136316|Starting a Business|United States|Delaware|Wilmington|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:55PM
Copied to 1 person
$30,601 per capita income

Source: https://www.census.gov/quickfacts/wilmingtoncitynorthcarolina
Add your comment here"
19047800|Starting a Business|United States|Connecticut|Bridgeport|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:53PM
Copied to 1 person
$22,806 per capita income

Source: https://www.census.gov/quickfacts/bridgeportcityconnecticut
Add your comment here"
19136361|Starting a Business|Canada|New Brunswick|Moncton|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:46PM New
Copied to 1 person
$33,582 income Per Capita 2017

Source
https://www.conferenceboard.ca/hcp/provincial/economy/income-per-capita.aspx
Add your comment here"
18981782|Starting a Business|United States|Colorado|Denver|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:41PM New
Copied to 1 person
$38,991 per capita income

Source: https://www.census.gov/quickfacts/fact/table/denvercountycolorado/PST045217
Add your comment here"
19047795|Starting a Business|United States|California|San Jose|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:40PM New
Copied to 1 person
$40,275 per capita income

Source:
https://www.census.gov/quickfacts/fact/table/sanjosecitycalifornia/PST045217
Add your comment here"
19047925|Starting a Business|United States|New Hampshire|Manchester|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:36PM New
Copied to 1 person
$36,914 per capita income 2017

Source
https://www.census.gov/quickfacts/nh
Add your comment here"
19047920|Starting a Business|United States|Nevada|Las Vegas|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:34PM New
Copied to 1 person
$27,650 per capita income 2017

Source
https://www.census.gov/quickfacts/fact/table/lasvegascitynevada/PST045217
Add your comment here"
19047915|Starting a Business|United States|Nebraska|Omaha|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:30PM New
Copied to 1 person
$30,222 income per capita

Source
https://www.census.gov/quickfacts/fact/table/omahacitynebraska/PST045217
Add your comment here"
19047910|Starting a Business|United States|Montana|Billings|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:26PM New
Copied to 1 person
$31,854 income per capita 2017

Source
https://www.census.gov/quickfacts/fact/table/billingscitymontana/INC110217
Add your comment here"
19047905|Starting a Business|United States|Missouri|St. Louis|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:23PM New
Copied to 1 person
$26,739 income per capita 2017

source
https://www.census.gov/quickfacts/stlouiscitymissouri
Add your comment here"
19047900|Starting a Business|United States|Mississippi|Jackson|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 1:21PM
Copied to 1 person
$20,525 income per capita 2017

Source
https://www.census.gov/quickfacts/jacksoncitymississippi
Add your comment here"
19047857|Starting a Business|United States|Kansas|Wichita|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Fri Jan 18th, 12:55PM New
Copied to 1 person
1. Name your LLC
2. Choose a resident agent
3. File articles of organization
4. Create an operating agreement
5. Obtain an EIN
6. Obtain Seller's permit/register to collect state sales's tax
7. Register for Unemployment Insurance tax
8. Register for Workers Compensation and liability insurance
9. Annual report required
Add your comment here"
19047859|Starting a Business|United States|Kansas|Wichita|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Fri Jan 18th, 12:08PM New
Copied to 1 person
1.
(a) No cost
(b) $160
(c) No cost is indicated

https://howtostartanllc.com/kansas-llc

2. No cost is indicated

https://howtostartanllc.com/kansas-llc

2.5. $0

https://howtostartanllc.com/kansas-llc

3. No cost indicated

https://howtostartanllc.com/kansas-llc

4. $0

https://www.nolo.com/legal-encyclopedia/employers-guide-unemployment-insurance-tax-kansas.html

5. No cost is indicated

https://howtostartanllc.com/what-is-workers-compensation

5.5. No cost is indicated

https://howtostartanllc.com/what-is-workers-compensation

6. No publication requirements in Kansas

https://www.llcuniversity.com/states-with-llc-newspaper-publication-requirements/

7. Kansas requires LLCs to file an annual report with the Secretary of State. This fee is $50.

https://howtostartanllc.com/kansas-llc



Add your comment here"
19047895|Starting a Business|United States|Minnesota|Minneapolis|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 11:26AM New
Copied to 1 person
$35, 259 income per capita 2017

source
https://www.census.gov/quickfacts/fact/table/minneapoliscityminnesota/PST045217
Add your comment here"
19047890|Starting a Business|United States|Michigan|Grand Rapids|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 11:24AM New
Copied to 1 person
$23,225 - income per capita 2017

Source

https://www.census.gov/quickfacts/grandrapidscitymichigan
Add your comment here"
19047889|Starting a Business|United States|Michigan|Grand Rapids|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 11:19AM New
Copied to 1 person
1. Registration Procedures
a. Name
b. File articles of organization $50
c. adopt an operating agreement $50
2. Apply for an EIN $0
3. Register to collect state sales tax $0
4. Register as an employer with unemployment insurance $0
5. Arrange for workers comp and disability insurance $0
6. Register for a state State employer payroll tax account number $0
7. Arrange for publications and submit certificate and affidavits of publication cannot find

100/$23,225 =0.0043

Source
https://www.northwestregisteredagent.com/michigan-LLC.html
https://www.incfile.com/michigan-llc/taxes-and-fees-for-your-llc/
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
https://www.michigan.gov/taxes/0,4676,7-238-43519_43529-155505--,00.html
https://www.michigan.gov/uia/0,4680,7-118-1328-137908--,00.html
https://www.workcompone.com/michigan
https://www.michigan.gov/taxes/0,4676,7-238-43519_43531-155476--,00.html
Add your comment here"
19047887|Starting a Business|United States|Michigan|Grand Rapids|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
Sort by Date
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 10:31AM New
Copied to 1 person
1. Registration Procedures
2. Apply for an EIN
3. Obtain a sellers permit
4. Register to collect state sales tax
5. Register as an employer with unemployment insurance
6. Arrange for workers comp and disability insurance
7. Register for a state State employer payroll tax account number
8. Arrange for publications and submit certificate and affidavits of publication

(no extra procedures)

Source

https://howtostartanllc.com/michigan-llc
2. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 11:02AM New
Copied to 1 person
Apparently sellers permit is not required
Add your comment here"
19047888|Starting a Business|United States|Michigan|Grand Rapids|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Fri Jan 18th, 10:59AM New
Copied to 1 person
1. Registration Procedures
a. Name
b. File articles of organization
c. adopt an operating agreement
2. Apply for an EIN (0.5 day online)
3. Register to collect state sales tax (0.5 day application online) (takes 7 days to arrive)
4. Register as an employer with unemployment insurance (0.5 day application online)
5. Arrange for workers comp and disability insurance (0.5 day application online)
6. Register for a state State employer payroll tax account number (0.5 day application online)
7. Arrange for publications and submit certificate and affidavits of publication (0.5 online) (not 100% sure about this one)

Sources
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
https://www.michigan.gov/taxes/0,1607,7-238-43519_43521_44039-5922--,00.html
https://www.michigan.gov/uia/0,4680,7-118-1360-78056--,00.html
https://www.michigan.gov/taxes/0,4676,7-238-43519_43531-155476--,00.html
https://www.michigan.gov/sos/0,4670,7-127-1631_8851---,00.html
https://www.workcompone.com/how-we-work
Add your comment here"
19047854|Starting a Business|United States|Iowa|Des Moines|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Thu Jan 17th, 11:45PM New
Copied to 1 person
1.
(a) no cost
(b) $50
(c) no cost

https://howtostartanllc.com/iowa-llc

2. No cost indicated

https://howtostartanllc.com/iowa-llc

2.5. No cost indicated

https://howtostartanllc.com/taxes/iowa-sales-tax#sellers

3. No cost indicated

https://howtostartanllc.com/taxes/iowa-sales-tax#sellers

4. No cost indicated

https://www.iowaworkforcedevelopment.gov/unemployment-insurance-taxes
https://howtostartanllc.com/iowa-llc

5. No cost indicated

https://howtostartanllc.com/what-is-workers-compensation

5.5. No cost indicated

https://howtostartanllc.com/iowa-llc

6. No publication requirements in Iowa.

https://www.llcuniversity.com/states-with-llc-newspaper-publication-requirements/

7.
A) Annual Report: Iowa requires LLCs to file a biennial report that is due between January 1 and April 1 of odd years. The fee for this report is $45 or $30 filed online.


Add your comment here"
19047849|Starting a Business|United States|Indiana|Indianapolis|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Thu Jan 17th, 10:59PM New
Copied to 1 person
1. (c) not required
(a) $20
(b) $90

https://www.legalzoom.com/articles/indiana-llc-guide

2. 0

https://www.legalzoom.com/articles/indiana-llc-guide

2.5 . 0 - no cost indicated

https://www.legalzoom.com/articles/indiana-llc-guide

3. 0 - not cost indicated

https://www.legalzoom.com/articles/indiana-llc-guide
https://www.in.gov/dor/3986.htm

4. 0 - no cost indicated

https://www.nolo.com/legal-encyclopedia/employers-guide-unemployment-insurance-tax-indiana.html
https://www.payroll-taxes.com/state-tax/indiana

5. No cost was indicated

https://www.in.gov/wcb/2331.htm

5.5. No cost was indicated

https://www.in.gov/dwd/2466.htm

6. No publication requirements in Indiana

https://www.myusacorporation.com/newspaper-publication

7. None

http://www.in.gov/sos/business/3876.htm

2. Celeste Karlsrud (Center for the Study of Economic Liberty)   Thu Jan 17th, 11:48PM New
Copied to 1 person
*7.
(A) Annual Report: Indiana requires LLCs to file a biennial report. It’s due every two years during the anniversary month of the incorporation. The fee for this report is $30.

https://www.bizfilings.com/state-guide/state-guides-i-m/indiana/ongoing-llc-requirements
Add your comment here"
19047794|Starting a Business|United States|California|San Jose|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Wed Jan 16th, 8:41PM New
Copied to 1 person
Total Cost: $90
1) a. & c. not required
https://www.sos.ca.gov/business-programs/business-entities/name-availability/
https://www.sos.ca.gov/business-programs/business-entities/forms/
b. $70
https://www.sos.ca.gov/business-programs/business-entities/forms/
2) 0
https://www.irs.gov/businesses/small-businesses-self-employed/how-to-apply-for-an-ein
2.5) 0 – no cost indicated
https://www.cdtfa.ca.gov/services/#Register-Renewals
3) 0 – no cost indicated
http://www.sanjoseca.gov/index.aspx?NID=5599
https://www.ftb.ca.gov/online/webpay/Business_Entities.asp?WT.mc_id=Business_Slab_WebPay
4) 0 – no cost indicated
https://www.edd.ca.gov/Payroll_Taxes/Am_I_Required_to_Register_as_an_Employer.htm
5) 0 – no cost indicated
https://www.dir.ca.gov/dwc/faqs.html
https://www.statefundca.com/Home/StaticIndex?id=https://content.statefundca.com//sfo/Register.asp
5.5) Done as part of registering for unemployment insurance
6) No publication requirements in California
https://www.nolo.com/legal-encyclopedia/california-form-llc-31670.html
7) $20 - Statement of Information to be filed within 90 days of formation and every two years after
https://www.sos.ca.gov/business-programs/business-entities/forms/
Add your comment here"
